,user_id,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
9194,196668,156447,1507038354473,4,1,17,1,25,1
9195,196668,272143,1507038384473,4,1,17,1,25,1
9209,196661,286161,1507037402592,4,1,17,1,21,1
9210,196661,233728,1507037432592,4,1,17,1,21,1
9265,196644,298224,1507036388273,4,1,13,1,24,1
9266,196644,57607,1507036418273,4,1,13,1,24,1
9271,196642,156624,1507037039225,4,1,17,1,24,7
9272,196642,156560,1507037069225,4,1,17,1,24,7
9273,196641,157332,1507035695322,4,1,17,1,13,1
9274,196641,286161,1507035725322,4,1,17,1,13,1
9303,196630,156624,1507046701319,4,1,17,1,21,2
9304,196630,284547,1507046731319,4,1,17,1,21,2
9313,196626,272143,1507035979443,4,3,20,1,21,2
9314,196626,199198,1507036009443,4,3,20,1,21,2
9390,196601,336476,1507036162837,4,1,17,1,25,2
9391,196601,286161,1507036192837,4,1,17,1,25,2
9392,196600,284474,1507035875122,4,3,20,1,25,2
9393,196600,59829,1507035905122,4,3,20,1,25,2
9417,196592,348111,1507035928892,4,1,17,1,13,2
9418,196592,272143,1507036439001,4,1,17,1,13,2
9419,196592,199198,1507036469001,4,1,17,1,13,2
9420,196591,348111,1507036752932,4,1,17,1,8,2
9421,196591,272143,1507037931524,4,1,17,1,8,2
9422,196591,199198,1507037961524,4,1,17,1,8,2
9469,196574,160417,1507035871943,4,1,12,1,25,1
9470,196574,156560,1507035901943,4,1,12,1,25,1
9556,196541,285648,1507035871495,4,1,17,1,13,6
9557,196541,300470,1507035901495,4,1,17,1,13,6
9750,196475,336476,1507036501465,4,1,17,1,25,2
9751,196475,284474,1507036531465,4,1,17,1,25,2
9784,196463,285298,1507036871262,4,1,17,1,13,1
9785,196463,272143,1507036901262,4,1,17,1,13,1
9831,196447,156560,1507039053350,4,1,17,1,13,2
9832,196447,336476,1507039083350,4,1,17,1,13,2
9854,196437,336476,1507037276054,4,1,17,1,21,2
9855,196437,162655,1507037306054,4,1,17,1,21,2
9856,196436,156560,1507043638403,4,1,17,1,25,2
9857,196436,284547,1507043668403,4,1,17,1,25,2
9899,196422,136791,1507036157558,4,1,17,1,25,4
9900,196422,136770,1507036187558,4,1,17,1,25,4
9985,196388,214800,1507119006577,4,1,17,1,25,2
9986,196388,58606,1507119036577,4,1,17,1,25,2
9995,196383,50823,1507039157875,4,1,17,1,8,2
9996,196383,206934,1507039187875,4,1,17,1,8,2
10037,196367,95743,1507036278203,4,1,17,1,9,1
10038,196367,96481,1507036307582,4,1,17,1,9,1
10039,196367,96157,1507036337582,4,1,17,1,9,1
10040,196366,199198,1507036247957,4,1,12,1,16,7
10041,196366,272143,1507036277957,4,1,12,1,16,7
10160,196322,162765,1507036328928,4,1,17,1,16,5
10161,196322,272143,1507036358928,4,1,17,1,16,5
10238,196296,156560,1507037058914,4,1,17,1,21,2
10239,196296,286161,1507037344208,4,1,17,1,21,1
10240,196296,272143,1507037374208,4,1,17,1,21,1
10442,196230,336476,1507036868547,4,1,17,1,16,2
10443,196230,156560,1507036898547,4,1,17,1,16,2
10446,196228,202557,1507036625555,4,3,2,1,24,7
10447,196228,207469,1507036655555,4,3,2,1,24,7
10504,196208,336476,1507037478878,4,3,20,1,16,2
10505,196208,64329,1507038072280,4,3,20,1,16,2
10506,196208,199198,1507038102280,4,3,20,1,16,2
10525,196199,160417,1507036657918,4,1,17,1,22,1
10526,196199,260859,1507037212152,4,1,17,1,22,1
10527,196199,166430,1507037358898,4,1,17,1,22,1
10528,196199,286161,1507037609318,4,1,17,1,22,1
10529,196199,71500,1507037639318,4,1,17,1,22,1
10543,196194,336476,1507036658603,4,1,17,1,19,2
10544,196194,254808,1507036688603,4,1,17,1,19,2
10559,196189,156624,1507038455868,4,1,17,1,13,2
10560,196189,336476,1507038485868,4,1,17,1,13,2
10585,196181,235230,1507044162858,4,1,17,1,24,2
10586,196181,235440,1507044192858,4,1,17,1,24,2
10611,196172,160417,1507036665196,4,1,17,1,13,5
10612,196172,107039,1507036695196,4,1,17,1,13,5
10628,196165,157332,1507036713186,4,1,17,1,4,1
10629,196165,286161,1507036743186,4,1,17,1,4,1
10681,196145,166430,1507036991409,4,1,17,1,20,5
10682,196145,300470,1507037021409,4,1,17,1,20,5
10687,196142,83592,1507036925341,4,1,17,1,7,1
10688,196142,84916,1507037131156,4,1,17,1,7,1
10689,196142,84046,1507039235125,4,1,17,1,7,1
10690,196142,83803,1507039380119,4,1,17,1,7,1
10691,196142,84851,1507039498257,4,1,17,1,7,1
10692,196142,84853,1507039641294,4,1,17,1,7,1
10693,196142,84905,1507039671294,4,1,17,1,7,1
10723,198703,182513,1507037701967,4,1,17,1,21,2
10724,198703,208322,1507037731967,4,1,17,1,21,2
10804,196103,224171,1507036793801,4,3,20,1,16,1
10805,196103,272143,1507036823801,4,3,20,1,16,1
10886,196078,64329,1507037315529,4,1,17,1,21,2
10887,196078,199198,1507037345529,4,1,17,1,21,2
10985,196040,156624,1507037072829,4,1,17,1,25,2
10986,196040,348111,1507037680258,4,1,17,1,25,2
10987,196040,156619,1507046087658,4,1,17,1,25,2
10988,196040,59673,1507046441524,4,1,17,1,25,1
10989,196040,160148,1507046610087,4,1,17,1,25,1
10990,196040,136465,1507046640087,4,1,17,1,25,1
11087,196004,69242,1507040686745,4,1,17,1,7,7
11088,196004,84862,1507042816275,4,1,17,1,7,1
11089,196004,42919,1507042846275,4,1,17,1,7,1
11218,195960,285298,1507038556391,4,1,17,1,21,1
11219,195960,208077,1507038586391,4,1,17,1,21,1
11332,195916,160417,1507037187069,4,1,17,1,4,1
11333,195916,166430,1507037217069,4,1,17,1,4,1
11363,195902,50823,1507037222836,4,1,17,1,8,1
11364,195902,161409,1507037252836,4,1,17,1,8,1
11403,195887,199198,1507037651069,4,1,17,1,25,2
11404,195887,64329,1507037972556,4,1,17,1,25,1
11405,195887,162655,1507038154701,4,1,17,1,25,1
11406,195887,156560,1507038184701,4,1,17,1,25,1
11430,195876,157332,1507037673343,4,1,17,1,25,1
11431,195876,208077,1507037683562,4,1,17,1,25,1
11432,195876,71113,1507037713562,4,1,17,1,25,1
11433,195875,145034,1507038174198,4,3,2,1,13,1
11434,195875,145750,1507038204198,4,3,2,1,13,1
11461,195862,206168,1507056138500,4,1,17,1,21,2
11462,195862,235230,1507056168500,4,1,17,1,21,2
11479,195854,199198,1507037826946,4,1,17,1,16,2
11480,195854,272143,1507037836423,4,1,17,1,16,2
11481,195854,175040,1507037866423,4,1,17,1,16,2
11523,195838,233917,1507037699705,4,1,17,1,13,2
11524,195838,300470,1507039108860,4,1,17,1,13,1
11525,195838,272143,1507039201075,4,1,17,1,13,1
11526,195838,198659,1507039231075,4,1,17,1,13,1
11542,195831,156560,1507037311221,4,1,17,1,8,1
11543,195831,272143,1507037341221,4,1,17,1,8,1
11544,195830,336476,1507037358558,4,1,17,1,16,2
11545,195830,199198,1507037614814,4,1,17,1,16,1
11546,195830,224658,1507037717431,4,1,17,1,16,1
11547,195830,121834,1507037779953,4,1,17,1,16,1
11548,195830,187067,1507037811499,4,1,17,1,16,1
11549,195830,352555,1507037844205,4,1,17,1,16,1
11550,195830,273309,1507037874205,4,1,17,1,16,1
11551,195829,182513,1507037389255,4,1,17,1,25,2
11552,195829,336476,1507037419255,4,1,17,1,25,2
11632,195801,182513,1507037378253,4,3,20,1,25,2
11633,195801,332220,1507037408253,4,3,20,1,25,2
11684,195783,156624,1507037441297,4,1,17,1,13,2
11685,195783,348111,1507037471297,4,1,17,1,13,2
11757,195754,272143,1507039540561,4,1,17,1,16,2
11758,195754,175040,1507039570561,4,1,17,1,16,2
11768,195749,156624,1507037962311,4,1,17,1,21,2
11769,195749,158536,1507038145594,4,1,17,1,21,1
11770,195749,156560,1507038680585,4,1,17,1,21,2
11771,195749,336476,1507038710585,4,1,17,1,21,2
11803,195739,175040,1507037694341,4,1,17,1,25,2
11804,195739,199198,1507037724341,4,1,17,1,25,2
11888,195705,96077,1507037544581,4,1,17,1,8,1
11889,195705,96481,1507037597379,4,1,17,1,8,1
11890,195705,96812,1507037874989,4,1,17,1,8,1
11891,195705,96960,1507037941713,4,1,17,1,8,1
11892,195705,96157,1507038051664,4,1,17,1,8,1
11893,195705,198659,1507039201372,4,1,17,1,8,1
11894,195705,199198,1507039221444,4,1,17,1,8,1
11895,195705,182394,1507039465848,4,1,17,1,8,1
11896,195705,199855,1507039472868,4,1,17,1,8,1
11897,195705,199200,1507039795054,4,1,17,1,8,1
11898,195705,199201,1507039814317,4,1,17,1,8,1
11899,195705,218144,1507039869085,4,1,17,1,8,1
11900,195705,187067,1507039874439,4,1,17,1,8,1
11901,195705,220258,1507039922394,4,1,17,1,8,1
11902,195705,156624,1507039975707,4,1,17,1,8,1
11903,195705,273309,1507040148792,4,1,17,1,8,1
11904,195705,271654,1507040162297,4,1,17,1,8,1
11905,195705,2075,1507040339285,4,1,17,1,8,1
11906,195705,224658,1507040369285,4,1,17,1,8,1
11934,195694,156560,1507037546269,4,1,17,1,25,2
11935,195694,156624,1507037576269,4,1,17,1,25,2
11969,195680,156624,1507037703130,4,1,17,1,5,2
11970,195680,156560,1507037733130,4,1,17,1,5,2
12055,195651,272143,1507037781253,4,1,17,1,13,2
12056,195651,300074,1507037811253,4,1,17,1,13,2
12082,195639,199198,1507037786523,4,3,2,1,21,2
12083,195639,272143,1507037816523,4,3,2,1,21,2
12144,195619,336476,1507037877088,4,1,17,1,13,2
12145,195619,233917,1507037907088,4,1,17,1,13,2
12193,195606,64329,1507057980536,4,1,17,1,25,2
12194,195606,156624,1507061734717,4,1,17,1,25,2
12195,195606,285342,1507061764717,4,1,17,1,25,2
12209,195599,284474,1507037728732,4,1,17,1,13,2
12210,195599,156560,1507038598221,4,1,17,1,13,2
12211,195599,156624,1507038628221,4,1,17,1,13,2
12220,195595,156560,1507037717686,4,1,17,1,20,1
12221,195595,61611,1507037747686,4,1,17,1,20,1
12232,195590,285648,1507037934038,4,1,17,1,25,6
12233,195590,286161,1507038174112,4,1,17,1,25,1
12234,195590,76009,1507042925664,4,1,17,1,25,1
12235,195590,76012,1507042955664,4,1,17,1,25,1
12368,195541,156560,1507038357695,4,1,17,1,5,2
12369,195541,235230,1507038387695,4,1,17,1,5,2
12381,195536,156560,1507037839785,4,1,17,1,25,2
12382,195536,272143,1507037869785,4,1,17,1,25,2
12434,195517,156560,1507037861408,4,1,17,1,21,2
12435,195517,156624,1507037862464,4,1,17,1,21,2
12436,195517,64329,1507038190380,4,1,17,1,21,1
12437,195517,202528,1507039338045,4,1,17,1,21,1
12438,195517,207122,1507039368045,4,1,17,1,21,1
12482,195501,208322,1507037895245,4,1,17,11,28,2
12483,195501,271551,1507037925245,4,1,17,11,28,2
12542,195482,64329,1507040563599,4,1,17,1,25,1
12543,195482,162655,1507040593599,4,1,17,1,25,1
12586,195465,272143,1507037939258,4,1,17,1,5,5
12587,195465,96077,1507037969258,4,1,17,1,5,5
12620,195453,156624,1507038065578,4,3,2,1,25,1
12621,195453,156447,1507038255581,4,3,2,1,25,1
12622,195453,208322,1507038294923,4,3,2,1,25,1
12623,195453,300074,1507038324923,4,3,2,1,25,1
12677,195431,272143,1507038241604,4,3,2,1,8,2
12678,195431,7694,1507038271604,4,3,2,1,8,2
12720,195416,156560,1507038180616,4,1,17,1,25,2
12721,195416,156624,1507038210616,4,1,17,1,25,2
12792,195388,199198,1507038277963,4,1,17,1,9,2
12793,195388,68789,1507039465324,4,1,17,1,9,5
12794,195388,218144,1507039730846,4,1,17,1,9,1
12795,195388,199197,1507039760846,4,1,17,1,9,1
12843,195369,156560,1507038151874,4,3,20,1,21,2
12844,195369,336476,1507038181874,4,3,20,1,21,2
12853,195365,156624,1507038161629,4,1,17,1,13,1
12854,195365,158536,1507038580490,4,1,17,1,13,1
12855,195365,160146,1507038610490,4,1,17,1,13,1
12895,195349,50823,1507040797383,4,1,17,1,21,2
12896,195349,336476,1507041037352,4,1,17,1,21,2
12897,195349,199197,1507041363971,4,1,17,1,21,2
12898,195349,129029,1507042226988,4,1,17,1,21,2
12899,195349,272143,1507042321871,4,1,17,1,21,1
12900,195349,218144,1507042351871,4,1,17,1,21,1
12916,195343,156560,1507038221348,4,1,17,1,11,2
12917,195343,284474,1507038251348,4,1,17,1,11,2
12948,195330,156560,1507038240250,4,1,17,1,25,1
12949,195330,352555,1507038270250,4,1,17,1,25,1
13006,195311,129029,1507041595699,4,1,17,1,13,2
13007,195311,285298,1507041625699,4,1,17,1,13,2
13008,195310,308156,1507040697731,4,3,2,1,25,1
13009,195310,71113,1507040727731,4,3,2,1,25,1
13063,195288,156560,1507038290400,4,1,17,1,25,2
13064,195288,272143,1507038385474,4,1,17,1,25,1
13065,195288,324823,1507038415474,4,1,17,1,25,1
13143,195262,156560,1507038756469,4,1,17,1,8,2
13144,195262,156624,1507038923122,4,1,17,1,8,2
13145,195262,158536,1507038953122,4,1,17,1,8,2
13162,195255,208322,1507038401787,4,3,2,1,13,1
13163,195255,156624,1507038505996,4,3,2,1,13,1
13164,195255,208077,1507038535996,4,3,2,1,13,1
13195,195242,272143,1507038370800,4,1,17,1,20,5
13196,195242,156624,1507038400800,4,1,17,1,20,5
13208,195236,199197,1507038382026,4,1,17,1,20,6
13209,195236,272143,1507038412026,4,1,17,1,20,6
13253,195221,285343,1507038404483,4,3,2,1,25,7
13254,195221,272143,1507038565684,4,3,2,1,25,1
13255,195221,324823,1507038595684,4,3,2,1,25,1
13371,195182,199198,1507038545507,4,1,17,1,25,2
13372,195182,175040,1507038575507,4,1,17,1,25,2
13388,195174,29718,1507038546621,4,1,17,1,5,1
13389,195174,31832,1507038576621,4,1,17,1,5,1
13390,195173,156560,1507045935748,4,1,17,1,25,2
13391,195173,199197,1507046155481,4,1,17,1,25,2
13392,195173,162765,1507046355347,4,1,17,1,25,1
13393,195173,272143,1507046385347,4,1,17,1,25,1
13417,195163,168795,1507038490081,4,1,17,1,21,5
13418,195163,155675,1507038520081,4,1,17,1,21,5
13532,195120,65373,1507039938455,4,1,17,1,14,1
13533,195120,206934,1507039968455,4,1,17,1,14,1
13618,195095,199197,1507047383470,4,1,17,1,25,2
13619,195095,158192,1507047678321,4,1,17,1,25,2
13620,195095,42693,1507047708321,4,1,17,1,25,2
13652,195082,156624,1507038640770,4,3,20,1,25,2
13653,195082,336476,1507038670770,4,3,20,1,25,2
13858,195015,156624,1507038732113,4,1,17,1,20,2
13859,195015,156560,1507038762113,4,1,17,1,20,2
13933,194994,285298,1507038846393,4,1,17,1,21,1
13934,194994,208322,1507038876393,4,1,17,1,21,1
13966,194985,160974,1507038787768,4,1,17,1,15,5
13967,194985,235230,1507038817768,4,1,17,1,15,5
13977,194980,199197,1507038866580,4,1,17,1,25,2
13978,194980,348111,1507038896580,4,1,17,1,25,2
13997,194973,336476,1507043210197,4,1,17,1,9,2
13998,194973,83565,1507043240197,4,1,17,1,9,2
14008,194969,199197,1507038887665,4,3,2,1,5,2
14009,194969,272143,1507038917665,4,3,2,1,5,2
14027,194962,156560,1507038844094,4,1,17,1,16,2
14028,194962,199198,1507039230833,4,1,17,1,16,2
14029,194962,64329,1507039243025,4,1,17,1,16,2
14030,194962,235230,1507052453625,4,1,17,1,16,2
14031,194962,199197,1507052483625,4,1,17,1,16,2
14062,194950,156560,1507038911541,4,1,17,1,18,2
14063,194950,156624,1507038941541,4,1,17,1,18,2
14086,194942,87064,1507038864996,4,1,17,1,21,5
14087,194942,237334,1507038894996,4,1,17,1,21,5
14107,194935,156624,1507038938875,4,1,17,1,9,2
14108,194935,156560,1507038968875,4,1,17,1,9,2
14109,194934,64329,1507038918172,4,1,17,1,21,2
14110,194934,235230,1507038948172,4,1,17,1,21,2
14151,194922,285298,1507039081408,4,1,17,1,25,1
14152,194922,96077,1507039336103,4,1,17,1,25,1
14153,194922,161409,1507039366103,4,1,17,1,25,1
14191,194910,332220,1507038990861,4,1,17,1,25,6
14192,194910,330745,1507039020861,4,1,17,1,25,6
14265,194878,156560,1507039027170,4,3,2,1,25,2
14266,194878,156624,1507039057170,4,3,2,1,25,2
14297,194867,156624,1507039041315,4,1,17,1,25,2
14298,194867,348111,1507039832732,4,1,17,1,25,2
14299,194867,129029,1507041701655,4,1,17,1,25,2
14300,194867,83565,1507041731655,4,1,17,1,25,2
14389,194839,156624,1507039864096,4,1,17,10,28,1
14390,194839,160417,1507039894096,4,1,17,10,28,1
14429,194822,61611,1507039626048,4,1,17,1,8,1
14430,194822,161409,1507039656048,4,1,17,1,8,1
14451,194812,156560,1507039297803,4,1,17,1,9,2
14452,194812,156624,1507039327803,4,1,17,1,9,2
14525,194781,161409,1507039174436,4,1,17,1,14,2
14526,194781,156624,1507039204436,4,1,17,1,14,2
14604,194760,285298,1507039228539,4,1,17,1,8,1
14605,194760,348111,1507039366098,4,1,17,1,8,1
14606,194760,156624,1507039402624,4,1,17,1,8,1
14607,194760,162765,1507039435081,4,1,17,1,8,1
14608,194760,162655,1507039480801,4,1,17,1,8,1
14609,194760,272143,1507039610356,4,1,17,1,8,1
14610,194760,198659,1507039684405,4,1,17,1,8,1
14611,194760,29730,1507039714405,4,1,17,1,8,1
14621,194757,272143,1507039179422,4,1,17,1,16,5
14622,194757,156560,1507039264546,4,1,17,1,16,1
14623,194757,96152,1507039294546,4,1,17,1,16,1
14646,194748,234493,1507039354603,4,3,2,1,21,1
14647,194748,233854,1507039384603,4,3,2,1,21,1
14664,194742,321060,1507039570650,4,4,20,1,25,1
14665,194742,319691,1507039630765,4,4,20,1,25,1
14666,194742,324823,1507039660765,4,4,20,1,25,1
14774,194707,286161,1507039329527,4,1,17,1,7,1
14775,194707,156624,1507039359527,4,1,17,1,7,1
14838,194684,235230,1507041122740,4,1,17,1,25,2
14839,194684,58193,1507041152740,4,1,17,1,25,2
14856,194678,199197,1507055158094,4,1,17,1,25,2
14857,194678,313431,1507055188094,4,1,17,1,25,2
14867,194674,199197,1507039417914,4,1,17,1,7,2
14868,194674,348111,1507039447914,4,1,17,1,7,2
14879,194669,57888,1507039354425,4,1,17,1,8,5
14880,194669,57887,1507039384425,4,1,17,1,8,5
14881,194668,156560,1507040940125,4,1,12,1,25,2
14882,194668,62875,1507040970125,4,1,12,1,25,2
14903,194660,272143,1507039355569,4,1,17,1,5,5
14904,194660,199198,1507039438021,4,1,17,1,5,5
14905,194660,96152,1507039468021,4,1,17,1,5,5
15053,194603,284474,1507039584011,4,1,17,1,9,2
15054,194603,199197,1507040606942,4,1,17,1,9,2
15055,194603,336476,1507040636942,4,1,17,1,9,2
15091,194589,285648,1507039501773,4,1,17,1,25,6
15092,194589,285343,1507039531773,4,1,17,1,25,6
15168,194569,156624,1507039641350,4,3,20,8,28,2
15169,194569,199198,1507039671350,4,3,20,8,28,2
15266,194533,199197,1507039690070,4,1,17,1,25,2
15267,194533,218144,1507040006693,4,1,17,1,25,1
15268,194533,224658,1507040357993,4,1,17,1,25,1
15269,194533,198659,1507040435546,4,1,17,1,25,1
15270,194533,16129,1507040633496,4,1,17,1,25,1
15271,194533,217531,1507040663496,4,1,17,1,25,1
15303,194523,199197,1507039786601,4,3,2,1,25,2
15304,194523,64329,1507039816601,4,3,2,1,25,2
15342,194507,156624,1507040023733,4,3,20,1,4,2
15343,194507,156560,1507040053733,4,3,20,1,4,2
15365,197184,156560,1507039694160,4,1,17,1,25,2
15366,197184,199197,1507040343266,4,1,17,1,25,2
15367,197184,348111,1507040373266,4,1,17,1,25,2
15425,194478,199197,1507040301961,4,1,17,1,3,2
15426,194478,83565,1507040331961,4,1,17,1,3,2
15499,194450,156624,1507041555261,4,1,17,1,25,2
15500,194450,160417,1507041585261,4,1,17,1,25,2
15512,194445,79376,1507039950655,4,1,17,1,14,1
15513,194445,175325,1507039980655,4,1,17,1,14,1
15562,194427,156560,1507039898827,4,1,17,1,25,1
15563,194427,166430,1507039928827,4,1,17,1,25,1
15616,194407,208322,1507040024478,4,1,17,1,25,2
15617,194407,272143,1507040054478,4,1,17,1,25,2
15698,194377,206168,1507042174164,4,1,17,1,13,2
15699,194377,235230,1507042204164,4,1,17,1,13,2
15706,194373,50823,1507040240107,4,1,17,1,21,2
15707,194373,235440,1507058438020,4,1,17,1,21,2
15708,194373,156624,1507058686012,4,1,17,1,21,1
15709,194373,162338,1507059047236,4,1,17,1,21,1
15710,194373,70646,1507059287294,4,1,17,1,21,2
15711,194373,284547,1507059317294,4,1,17,1,21,2
15925,194296,96903,1507040053899,4,1,17,1,25,5
15926,194296,304231,1507040083899,4,1,17,1,25,5
16041,194254,156560,1507040178071,4,1,12,1,25,2
16042,194254,156624,1507040208071,4,1,12,1,25,2
16183,194203,156624,1507040209782,4,1,17,1,25,1
16184,194203,162765,1507040239782,4,1,17,1,25,1
16281,194168,158646,1507109728648,4,1,12,1,24,7
16282,194168,233717,1507120881603,4,1,12,1,24,1
16283,194168,108855,1507162721347,4,1,12,1,24,7
16284,194168,257291,1507162751347,4,1,12,1,24,7
16305,194159,70033,1507040290523,2,4,2,1,21,2
16306,194159,156560,1507040320523,2,4,2,1,21,2
16382,194133,156624,1507040507262,4,1,17,1,20,1
16383,194133,160417,1507040537262,4,1,17,1,20,1
16413,194121,272143,1507040302198,4,1,17,1,13,5
16414,194121,199198,1507040711058,4,1,17,1,13,5
16415,194121,198659,1507040741058,4,1,17,1,13,5
16468,194104,199197,1507040347383,4,1,17,1,25,2
16469,194104,285298,1507040377383,4,1,17,1,25,2
16479,194101,286161,1507040690512,4,1,17,1,21,1
16480,194101,199197,1507040720512,4,1,17,1,21,1
16493,194096,156560,1507040351131,4,1,17,1,25,2
16494,194096,71113,1507040550549,4,1,17,1,25,1
16495,194096,286161,1507040580549,4,1,17,1,25,1
16578,194068,285343,1507042302866,4,1,17,1,13,5
16579,194068,286161,1507042332866,4,1,17,1,13,5
16688,194024,199197,1507040476737,4,1,17,1,25,6
16689,194024,285648,1507040506737,4,1,17,1,25,6
16700,194019,272143,1507040615077,4,1,17,1,25,2
16701,194019,284547,1507050666173,4,1,17,1,25,2
16702,194019,285648,1507050957483,4,1,17,1,25,1
16703,194019,285343,1507051045770,4,1,17,1,25,1
16704,194019,107205,1507051075770,4,1,17,1,25,1
16727,194010,156560,1507040562962,4,1,17,1,12,2
16728,194010,129029,1507040874917,4,1,17,1,12,2
16729,194010,285298,1507040904917,4,1,17,1,12,2
16745,194003,156624,1507040524921,4,1,17,1,25,2
16746,194003,156560,1507040525926,4,1,17,1,25,2
16747,194003,162765,1507040555926,4,1,17,1,25,2
17026,193901,272143,1507040809444,4,1,17,1,8,1
17027,193901,129029,1507040839444,4,1,17,1,8,1
17056,193889,235230,1507041670847,4,3,20,1,7,2
17057,193889,272143,1507041700847,4,3,20,1,7,2
17083,193881,156624,1507040719413,4,1,17,1,25,2
17084,193881,199197,1507040749413,4,1,17,1,25,2
17099,193875,156624,1507042113643,4,1,17,1,21,2
17100,193875,235230,1507042147540,4,1,17,1,21,2
17101,193875,156560,1507042177540,4,1,17,1,21,2
17106,193873,235230,1507051869164,4,1,17,1,18,2
17107,193873,284547,1507051899164,4,1,17,1,18,2
17201,193842,199197,1507042469858,4,1,17,1,21,2
17202,193842,129029,1507042499858,4,1,17,1,21,2
17219,193834,199197,1507040832482,4,1,17,1,8,2
17220,193834,235230,1507040862482,4,1,17,1,8,2
17236,193832,11553,1507040762821,4,1,17,1,4,5
17237,193832,13634,1507040792821,4,1,17,1,4,5
17340,193799,156624,1507040953278,4,1,17,1,13,1
17341,193799,286161,1507041342312,4,1,17,1,13,1
17342,193799,236726,1507042425353,4,1,17,1,13,1
17343,193799,283608,1507042486517,4,1,17,1,13,1
17344,193799,336607,1507042516517,4,1,17,1,13,1
